length,hostname_length,Special_Char_Count,HTTPS,urlDigits_ratio,hostnameDigits_ratio
96,30,16,1,0.0625,0.0
53,36,9,0,0.0,0.0
75,23,15,1,0.05333333333333334,0.0
111,19,20,0,0.06306306306306306,0.0
60,30,12,0,0.0,0.0
47,31,10,0,0.2127659574468085,0.1935483870967742
123,55,18,1,0.14634146341463414,0.0
183,46,28,1,0.22404371584699453,0.043478260869565216
73,43,12,0,0.0273972602739726,0.0
26,27,5,1,0.0,0.0
18,14,6,0,0.05555555555555555,0.0
31,31,5,1,0.0,0.0
111,28,16,1,0.0990990990990991,0.0
113,95,19,0,0.2831858407079646,0.24210526315789474
87,25,15,0,0.0,0.0
73,27,14,0,0.0547945205479452,0.0
84,26,13,0,0.09523809523809523,0.0
79,39,11,0,0.02531645569620253,0.0
49,23,8,0,0.0,0.0
49,38,7,0,0.0,0.0
42,29,8,0,0.0,0.0
47,25,10,0,0.0,0.0
62,28,11,0,0.0,0.0
106,38,17,1,0.41509433962264153,0.0
44,29,9,0,0.0,0.0
565,37,13,1,0.24778761061946902,0.0
64,35,8,0,0.046875,0.0
39,21,9,0,0.0,0.0
47,24,9,0,0.0,0.0
38,19,9,0,0.0,0.0
51,30,8,0,0.09803921568627451,0.16666666666666666
36,19,8,0,0.0,0.0
57,33,10,0,0.19298245614035087,0.0
83,24,18,0,0.012048192771084338,0.0
60,43,6,0,0.016666666666666666,0.023255813953488372
218,21,26,0,0.22018348623853212,0.0
55,55,9,1,0.21818181818181817,0.21818181818181817
111,25,18,0,0.0,0.0
38,27,6,0,0.15789473684210525,0.0
47,23,8,0,0.0,0.0
85,26,16,0,0.09411764705882353,0.0
47,29,7,0,0.0,0.0
69,32,10,1,0.0,0.0
59,40,11,1,0.0,0.0
59,24,8,1,0.03389830508474576,0.0
50,37,7,1,0.0,0.0
79,22,15,1,0.1518987341772152,0.0
62,30,11,0,0.0967741935483871,0.0
32,20,8,0,0.0,0.0
37,37,6,0,0.08108108108108109,0.08108108108108109
155,28,18,1,0.1870967741935484,0.0
122,42,16,1,0.04918032786885246,0.0
88,23,14,1,0.09090909090909091,0.0
59,17,9,0,0.0,0.0
79,23,13,0,0.10126582278481013,0.0
70,31,12,0,0.05714285714285714,0.0
50,25,10,0,0.0,0.0
77,31,7,0,0.3246753246753247,0.0
34,21,7,1,0.0,0.0
33,34,6,1,0.030303030303030304,0.029411764705882353
29,23,7,0,0.0,0.0
44,21,10,1,0.0,0.0
43,25,9,1,0.18604651162790697,0.0
52,24,9,1,0.019230769230769232,0.0
61,24,12,0,0.0,0.0
56,45,8,0,0.0,0.0
64,35,10,1,0.0,0.0
54,25,13,0,0.0,0.0
31,21,8,0,0.0,0.0
72,22,12,0,0.0,0.0
91,20,14,1,0.0,0.0
52,52,11,1,0.17307692307692307,0.17307692307692307
39,29,8,1,0.1794871794871795,0.2413793103448276
43,21,8,1,0.0,0.0
74,15,12,0,0.0,0.0
48,42,9,0,0.1875,0.07142857142857142
48,48,9,1,0.0,0.0
81,32,13,0,0.04938271604938271,0.0
115,23,11,1,0.21739130434782608,0.0
279,25,28,1,0.23297491039426524,0.0
237,23,20,0,0.37130801687763715,0.0
98,27,12,0,0.17346938775510204,0.0
104,36,12,0,0.20192307692307693,0.0
80,23,9,0,0.2625,0.0
83,40,11,1,0.0,0.0
62,30,10,1,0.0,0.0
79,69,14,1,0.2911392405063291,0.3188405797101449
34,35,7,0,0.0,0.0
37,30,6,1,0.0,0.0
60,23,12,1,0.0,0.0
38,34,10,1,0.0,0.0
53,28,11,0,0.0,0.0
33,21,6,1,0.0,0.0
91,26,12,1,0.08791208791208792,0.0
238,26,35,1,0.31512605042016806,0.0
64,36,12,0,0.078125,0.0
40,23,9,0,0.0,0.0
61,30,12,1,0.09836065573770492,0.0
121,54,19,0,0.1487603305785124,0.0
36,23,8,0,0.0,0.0
51,21,11,0,0.29411764705882354,0.0
77,28,12,0,0.0,0.0
47,22,9,0,0.0425531914893617,0.0
83,24,15,0,0.08433734939759036,0.0
101,26,13,1,0.0594059405940594,0.0
34,28,6,0,0.058823529411764705,0.07142857142857142
70,22,10,0,0.0,0.0
52,26,10,1,0.019230769230769232,0.038461538461538464
46,47,8,0,0.043478260869565216,0.0425531914893617
30,27,7,1,0.0,0.0
44,24,9,0,0.2727272727272727,0.0
35,31,9,1,0.02857142857142857,0.0
96,24,15,1,0.041666666666666664,0.0
183,23,24,0,0.2568306010928962,0.0
91,28,14,1,0.02197802197802198,0.0
96,16,17,1,0.11458333333333333,0.0
42,28,7,1,0.047619047619047616,0.0
141,21,21,0,0.0070921985815602835,0.0
42,32,9,0,0.0,0.0
69,51,9,1,0.15942028985507245,0.0
76,25,14,0,0.06578947368421052,0.0
113,25,19,0,0.0,0.0
51,40,8,0,0.0,0.0
52,43,8,0,0.057692307692307696,0.06976744186046512
131,23,18,0,0.21374045801526717,0.0
35,24,8,1,0.08571428571428572,0.0
73,28,13,0,0.0,0.0
62,39,12,0,0.16129032258064516,0.2564102564102564
31,32,5,0,0.03225806451612903,0.03125
72,29,12,0,0.0,0.0
81,25,15,1,0.012345679012345678,0.0
42,36,9,1,0.023809523809523808,0.027777777777777776
75,35,8,0,0.24,0.0
89,39,15,1,0.06741573033707865,0.0
93,23,15,1,0.06451612903225806,0.0
51,25,11,0,0.11764705882352941,0.0
46,28,9,1,0.0,0.0
44,25,8,0,0.0,0.0
68,34,11,0,0.0,0.0
128,59,19,1,0.21875,0.0
37,25,8,1,0.10810810810810811,0.0
77,26,10,1,0.15584415584415584,0.0
58,30,9,0,0.0,0.0
62,32,9,0,0.0,0.0
144,33,13,0,0.3194444444444444,0.0
70,27,12,0,0.0,0.0
43,25,7,0,0.0,0.0
43,27,8,0,0.0,0.0
83,29,13,1,0.07228915662650602,0.0
51,27,11,1,0.09803921568627451,0.0
105,23,9,0,0.26666666666666666,0.0
39,24,9,1,0.02564102564102564,0.041666666666666664
38,38,6,1,0.15789473684210525,0.15789473684210525
31,28,7,0,0.0967741935483871,0.10714285714285714
72,20,11,0,0.0,0.0
17,18,4,0,0.058823529411764705,0.05555555555555555
67,28,14,0,0.16417910447761194,0.0
41,42,5,0,0.0,0.0
24,25,6,0,0.041666666666666664,0.04
46,32,9,0,0.08695652173913043,0.0
61,41,9,1,0.08196721311475409,0.12195121951219512
42,22,9,0,0.0,0.0
20,16,5,0,0.0,0.0
48,27,8,0,0.041666666666666664,0.0
26,15,6,1,0.0,0.0
42,42,8,0,0.0,0.0
50,41,6,1,0.0,0.0
47,37,7,0,0.0425531914893617,0.0
86,29,15,0,0.0,0.0
42,23,7,1,0.0,0.0
56,40,10,1,0.21428571428571427,0.25
119,20,15,0,0.2184873949579832,0.15
95,21,16,1,0.0,0.0
51,24,8,1,0.0392156862745098,0.0
56,37,7,0,0.0,0.0
38,28,10,0,0.02631578947368421,0.0
74,27,13,1,0.10810810810810811,0.0
51,26,10,0,0.0,0.0
53,38,8,0,0.0,0.0
37,31,7,0,0.10810810810810811,0.0
461,35,19,1,0.4229934924078091,0.22857142857142856
112,27,16,1,0.0,0.0
58,33,10,0,0.08620689655172414,0.0
53,44,10,1,0.0,0.0
64,22,12,0,0.0,0.0
66,28,13,0,0.0,0.0
115,39,19,0,0.06956521739130435,0.05128205128205128
65,34,13,0,0.09230769230769231,0.0
49,22,10,1,0.02040816326530612,0.0
47,26,7,0,0.0,0.0
24,24,6,0,0.16666666666666666,0.16666666666666666
34,20,7,1,0.0,0.0
50,51,9,0,0.02,0.0196078431372549
83,30,12,0,0.5060240963855421,0.4
174,46,26,1,0.22988505747126436,0.043478260869565216
55,23,6,0,0.32727272727272727,0.0
25,22,8,1,0.0,0.0
93,29,13,0,0.0,0.0
80,20,14,0,0.025,0.05
78,26,12,0,0.0,0.0
53,21,14,1,0.018867924528301886,0.0
91,21,13,1,0.01098901098901099,0.0
46,16,9,0,0.0,0.0
72,25,11,0,0.06944444444444445,0.0
119,19,19,0,0.0,0.0
93,36,10,0,0.23655913978494625,0.0
68,30,12,0,0.058823529411764705,0.0
117,35,18,0,0.0,0.0
42,32,6,0,0.0,0.0
50,20,8,0,0.0,0.0
34,23,7,0,0.11764705882352941,0.0
299,32,18,1,0.4214046822742475,0.0
33,33,6,1,0.24242424242424243,0.24242424242424243
41,32,7,0,0.024390243902439025,0.0
47,21,10,0,0.0,0.0
70,30,10,1,0.0,0.0
49,34,7,0,0.0,0.0
139,36,21,1,0.07194244604316546,0.0
44,31,9,0,0.022727272727272728,0.0
41,22,8,0,0.0,0.0
40,25,8,1,0.0,0.0
52,19,10,0,0.07692307692307693,0.0
48,21,13,1,0.0,0.0
73,27,13,0,0.0136986301369863,0.037037037037037035
57,48,9,0,0.03508771929824561,0.041666666666666664
162,31,27,0,0.22839506172839505,0.0
59,42,12,1,0.0,0.0
39,31,6,1,0.1282051282051282,0.0
62,32,10,0,0.0,0.0
77,31,7,0,0.18181818181818182,0.0
81,56,11,1,0.024691358024691357,0.0
51,28,10,0,0.0,0.0
243,46,29,1,0.2222222222222222,0.043478260869565216
40,28,7,0,0.1,0.0
51,52,9,0,0.0,0.0
77,20,16,0,0.15584415584415584,0.0
55,37,11,0,0.01818181818181818,0.02702702702702703
52,29,12,1,0.057692307692307696,0.10344827586206896
44,31,8,1,0.09090909090909091,0.0
78,18,14,0,0.0,0.0
37,26,7,1,0.16216216216216217,0.0
41,41,9,0,0.0,0.0
94,36,11,0,0.24468085106382978,0.0
46,27,7,0,0.021739130434782608,0.0
29,21,7,0,0.0,0.0
64,32,13,1,0.0,0.0
45,31,7,1,0.022222222222222223,0.0
80,35,13,0,0.075,0.0
118,50,17,0,0.1694915254237288,0.0
52,24,9,0,0.21153846153846154,0.041666666666666664
49,32,10,0,0.04081632653061224,0.0
51,51,10,1,0.29411764705882354,0.29411764705882354
45,40,8,0,0.022222222222222223,0.0
56,36,9,0,0.0,0.0
52,52,8,0,0.21153846153846154,0.21153846153846154
51,33,8,0,0.11764705882352941,0.18181818181818182
82,30,13,0,0.036585365853658534,0.0
66,21,21,1,0.24242424242424243,0.0
35,25,6,1,0.0,0.0
62,34,10,0,0.0,0.0
33,23,6,1,0.21212121212121213,0.13043478260869565
29,20,7,1,0.0,0.0
47,16,6,1,0.14893617021276595,0.0625
92,45,11,1,0.08695652173913043,0.0
66,31,9,0,0.0,0.0
49,22,10,1,0.0,0.0
30,25,7,1,0.0,0.0
196,25,20,0,0.2755102040816326,0.0
237,38,27,1,0.05485232067510549,0.0
24,24,7,1,0.041666666666666664,0.041666666666666664
46,20,9,0,0.0,0.0
42,25,9,0,0.19047619047619047,0.12
34,30,6,0,0.0,0.0
170,25,26,0,0.047058823529411764,0.0
54,22,10,0,0.09259259259259259,0.0
51,21,12,0,0.19607843137254902,0.47619047619047616
23,23,7,0,0.2608695652173913,0.2608695652173913
32,17,7,1,0.03125,0.0
100,28,17,1,0.06,0.0
52,25,10,1,0.0,0.0
82,24,12,0,0.0,0.0
85,26,9,0,0.38823529411764707,0.0
23,18,5,0,0.08695652173913043,0.0
51,23,12,0,0.0,0.0
55,21,10,1,0.0,0.0
51,18,6,0,0.4117647058823529,0.0
17,14,5,1,0.11764705882352941,0.07142857142857142
45,21,9,0,0.0,0.0
58,25,10,0,0.034482758620689655,0.0
19,20,5,0,0.0,0.0
113,25,18,0,0.0,0.0
72,28,12,1,0.0,0.0
70,25,11,1,0.04285714285714286,0.0
23,16,5,1,0.0,0.0
56,20,9,0,0.08928571428571429,0.15
134,58,20,0,0.14925373134328357,0.0
87,29,14,0,0.10344827586206896,0.0
124,24,24,0,0.008064516129032258,0.041666666666666664
239,35,27,1,0.2301255230125523,0.0
61,33,9,0,0.16393442622950818,0.0
32,32,9,1,0.03125,0.03125
41,29,7,0,0.0,0.0
188,21,15,0,0.4787234042553192,0.47619047619047616
34,16,7,0,0.029411764705882353,0.0
21,15,5,1,0.14285714285714285,0.0
34,29,7,0,0.0,0.0
34,22,8,1,0.0,0.0
38,22,9,1,0.07894736842105263,0.09090909090909091
30,30,8,1,0.0,0.0
40,40,6,0,0.15,0.15
115,30,16,0,0.12173913043478261,0.0
53,30,7,0,0.0,0.0
87,29,15,0,0.13793103448275862,0.0
68,28,10,0,0.0,0.0
43,25,9,0,0.0,0.0
88,29,14,0,0.0,0.0
101,45,10,0,0.2079207920792079,0.0
38,31,7,0,0.10526315789473684,0.0
268,22,29,1,0.19402985074626866,0.09090909090909091
49,30,9,0,0.08163265306122448,0.0
29,29,6,1,0.06896551724137931,0.06896551724137931
47,38,8,0,0.06382978723404255,0.07894736842105263
46,22,10,1,0.021739130434782608,0.0
57,38,8,0,0.0,0.0
36,29,6,1,0.0,0.0
89,32,15,1,0.11235955056179775,0.0
37,21,7,0,0.0,0.0
49,32,9,0,0.0,0.0
158,46,27,0,0.006329113924050633,0.0
74,27,13,0,0.0,0.0
95,23,15,0,0.10526315789473684,0.0
82,22,14,0,0.10975609756097561,0.0
68,43,10,0,0.029411764705882353,0.046511627906976744
64,44,9,1,0.21875,0.3181818181818182
126,69,15,0,0.3333333333333333,0.30434782608695654
58,25,10,0,0.017241379310344827,0.0
42,29,10,1,0.0,0.0
203,26,36,0,0.0,0.0
49,18,9,0,0.0,0.0
33,33,5,1,0.0,0.0
25,22,6,1,0.0,0.0
61,35,11,0,0.04918032786885246,0.0
59,35,9,1,0.0,0.0
58,40,10,1,0.20689655172413793,0.25
72,21,14,0,0.16666666666666666,0.0
48,48,8,1,0.08333333333333333,0.08333333333333333
62,30,11,0,0.0,0.0
47,23,8,1,0.0,0.0
98,30,18,0,0.030612244897959183,0.0
137,30,19,0,0.0,0.0
47,37,8,0,0.06382978723404255,0.02702702702702703
85,21,15,1,0.0,0.0
127,70,15,1,0.33858267716535434,0.3142857142857143
132,41,15,1,0.11363636363636363,0.14634146341463414
62,39,9,0,0.0,0.0
43,26,11,0,0.0,0.0
57,29,9,0,0.05263157894736842,0.0
34,24,8,0,0.0,0.0
42,26,8,0,0.0,0.0
92,33,13,1,0.25,0.0
89,25,12,0,0.011235955056179775,0.0
26,17,6,0,0.038461538461538464,0.0
26,24,6,1,0.0,0.0
51,16,8,0,0.0784313725490196,0.0
52,52,6,0,0.0,0.0
34,31,8,0,0.0,0.0
46,29,8,0,0.1956521739130435,0.0
72,27,11,1,0.0,0.0
141,57,9,1,0.3191489361702128,0.3333333333333333
120,21,23,0,0.1,0.0
141,45,19,1,0.04964539007092199,0.0
117,86,10,0,0.18803418803418803,0.11627906976744186
32,25,7,0,0.0,0.0
41,28,7,0,0.0,0.0
45,36,9,1,0.0,0.0
118,37,19,1,0.13559322033898305,0.0
55,38,7,0,0.0,0.0
82,20,16,0,0.10975609756097561,0.45
110,28,10,0,0.39090909090909093,0.0
68,27,13,1,0.0,0.0
63,34,9,0,0.0,0.0
69,31,10,0,0.07246376811594203,0.0
124,25,18,0,0.0,0.0
92,23,13,0,0.18478260869565216,0.0
30,26,6,0,0.0,0.0
65,21,14,1,0.0,0.0
79,24,14,0,0.0,0.0
46,40,9,1,0.21739130434782608,0.25
79,25,14,0,0.0,0.0
49,29,8,0,0.08163265306122448,0.0
50,28,10,1,0.12,0.0
69,42,9,0,0.0,0.0
52,28,10,0,0.038461538461538464,0.0
64,21,10,1,0.0,0.0
58,24,13,0,0.0,0.0
105,31,18,1,0.0380952380952381,0.0
69,26,11,1,0.0,0.0
61,28,11,0,0.0,0.0
49,20,9,0,0.0,0.0
70,30,12,0,0.0,0.0
69,29,9,0,0.0,0.0
58,23,9,0,0.0,0.0
43,27,8,0,0.023255813953488372,0.0
59,27,10,1,0.0,0.0
315,17,30,0,0.3619047619047619,0.0
54,18,9,0,0.0,0.0
54,26,10,0,0.0,0.0
105,31,16,0,0.12380952380952381,0.0
87,32,15,1,0.06896551724137931,0.0
69,22,12,0,0.028985507246376812,0.0
68,23,13,1,0.11764705882352941,0.0
68,25,12,0,0.0,0.0
44,23,7,0,0.0,0.0
85,30,11,0,0.2823529411764706,0.0
126,27,17,0,0.03968253968253968,0.0
38,39,6,0,0.0,0.0
59,16,7,0,0.0,0.0
60,31,12,1,0.05,0.0
50,26,8,0,0.0,0.0
43,37,8,0,0.0,0.0
49,30,8,1,0.0,0.0
51,42,12,0,0.09803921568627451,0.11904761904761904
41,29,8,0,0.0,0.0
73,23,15,1,0.0547945205479452,0.0
128,128,14,0,0.0546875,0.0546875
126,59,19,1,0.15079365079365079,0.0
29,25,7,0,0.0,0.0
77,37,8,1,0.18181818181818182,0.0
35,19,7,1,0.0,0.0
61,20,8,0,0.3442622950819672,0.0
69,29,11,0,0.0,0.0
55,28,9,1,0.09090909090909091,0.0
86,35,12,1,0.023255813953488372,0.05714285714285714
56,28,12,0,0.17857142857142858,0.0
87,20,12,0,0.09195402298850575,0.0
77,22,15,0,0.15584415584415584,0.5
90,25,19,0,0.14444444444444443,0.0
37,37,8,0,0.08108108108108109,0.08108108108108109
119,50,18,0,0.08403361344537816,0.0
49,26,8,0,0.0,0.0
25,19,5,1,0.2,0.0
42,18,10,0,0.07142857142857142,0.0
56,56,9,0,0.05357142857142857,0.05357142857142857
46,42,9,0,0.1956521739130435,0.19047619047619047
64,30,10,0,0.0,0.0
33,23,6,1,0.0,0.0
74,31,10,0,0.0,0.0
68,20,14,0,0.11764705882352941,0.0
127,34,20,1,0.007874015748031496,0.0
69,69,11,1,0.057971014492753624,0.057971014492753624
53,24,10,1,0.0,0.0
42,30,8,0,0.0,0.0
48,25,11,1,0.0,0.0
31,21,9,0,0.3225806451612903,0.47619047619047616
71,24,12,0,0.09859154929577464,0.0
58,27,8,1,0.08620689655172414,0.0
83,25,13,1,0.012048192771084338,0.0
69,29,11,0,0.0,0.0
58,26,8,1,0.05172413793103448,0.0
44,36,7,0,0.0,0.0
89,23,16,0,0.056179775280898875,0.0
62,23,13,0,0.0,0.0
48,23,8,0,0.0,0.0
17,17,5,1,0.0,0.0
91,33,16,0,0.06593406593406594,0.0
61,26,12,1,0.0,0.0
59,37,11,0,0.0,0.0
72,44,8,0,0.0,0.0
159,22,16,0,0.27044025157232704,0.0
63,30,12,0,0.0,0.0
69,22,11,0,0.0,0.0
128,62,19,0,0.203125,0.0
94,36,11,0,0.2127659574468085,0.0
40,37,6,0,0.0,0.0
172,23,29,1,0.11627906976744186,0.0
40,32,6,1,0.0,0.0
28,28,7,0,0.0,0.0
24,24,6,1,0.0,0.0
55,42,11,1,0.0,0.0
39,39,7,0,0.02564102564102564,0.02564102564102564
59,21,11,0,0.0,0.0
77,25,12,1,0.05194805194805195,0.0
28,29,5,0,0.17857142857142858,0.1724137931034483
82,24,13,1,0.2073170731707317,0.0
27,22,7,0,0.0,0.0
54,37,10,1,0.0,0.0
102,36,14,1,0.11764705882352941,0.0
225,29,32,0,0.19555555555555557,0.0
26,23,8,0,0.46153846153846156,0.5217391304347826
54,26,9,0,0.0,0.0
67,18,12,0,0.04477611940298507,0.16666666666666666
46,24,9,0,0.06521739130434782,0.0
80,21,9,0,0.575,0.47619047619047616
46,32,7,0,0.043478260869565216,0.0
37,37,8,1,0.0,0.0
105,29,16,1,0.047619047619047616,0.0
113,23,19,0,0.0,0.0
39,20,8,0,0.0,0.0
112,32,19,0,0.11607142857142858,0.0
56,47,10,0,0.07142857142857142,0.0851063829787234
63,32,11,1,0.0,0.0
78,47,10,1,0.08974358974358974,0.06382978723404255
87,26,17,0,0.011494252873563218,0.0
81,23,19,0,0.16049382716049382,0.0
207,36,16,1,0.2898550724637681,0.0
42,34,6,1,0.0,0.0
58,25,11,1,0.017241379310344827,0.0
62,37,11,1,0.016129032258064516,0.02702702702702703
83,25,13,1,0.14457831325301204,0.0
47,31,9,1,0.0,0.0
48,48,6,1,0.0,0.0
27,20,7,1,0.0,0.0
86,23,14,0,0.023255813953488372,0.0
131,66,19,0,0.13740458015267176,0.015151515151515152
78,22,10,0,0.19230769230769232,0.0
90,31,13,1,0.2111111111111111,0.03225806451612903
48,30,8,0,0.0625,0.1
63,35,11,0,0.09523809523809523,0.0
119,36,17,1,0.04201680672268908,0.0
58,25,8,1,0.0,0.0
68,21,12,0,0.0,0.0
46,40,9,0,0.10869565217391304,0.125
101,20,15,1,0.04950495049504951,0.0
52,22,8,0,0.0,0.0
56,25,7,1,0.0,0.0
75,45,11,0,0.0,0.0
106,27,13,0,0.19811320754716982,0.0
111,25,14,1,0.0,0.0
75,30,10,0,0.0,0.0
35,20,7,0,0.0,0.0
48,24,8,1,0.0,0.0
40,40,6,1,0.1,0.1
63,18,8,0,0.36507936507936506,0.0
48,48,7,1,0.0,0.0
52,31,9,0,0.0,0.0
47,28,9,1,0.0,0.0
53,23,12,0,0.0,0.0
62,35,11,0,0.0,0.0
123,55,18,1,0.17073170731707318,0.0
48,31,9,0,0.020833333333333332,0.0
48,48,10,0,0.1875,0.1875
43,23,9,0,0.11627906976744186,0.0
68,28,12,1,0.0,0.0
37,22,6,0,0.0,0.0
189,18,14,1,0.4656084656084656,0.0
51,32,9,1,0.0,0.0
55,26,9,0,0.0,0.0
110,83,21,0,0.2545454545454545,0.20481927710843373
130,21,20,0,0.1076923076923077,0.0
83,32,14,0,0.04819277108433735,0.0
43,29,7,0,0.0,0.0
51,22,9,0,0.0,0.0
21,20,5,0,0.0,0.0
80,23,16,1,0.05,0.0
39,34,7,0,0.0,0.0
43,43,9,0,0.023255813953488372,0.023255813953488372
159,48,16,0,0.16352201257861634,0.125
51,29,9,1,0.0,0.0
96,27,11,1,0.10416666666666667,0.0
70,27,12,1,0.0,0.0
54,31,9,0,0.0,0.0
101,32,17,0,0.039603960396039604,0.0
235,27,27,0,0.22127659574468084,0.0
38,32,7,0,0.0,0.0
63,21,12,0,0.0,0.0
45,23,7,0,0.0,0.0
49,26,9,1,0.02040816326530612,0.038461538461538464
79,21,13,0,0.0,0.0
151,18,9,0,0.271523178807947,0.0
21,21,6,0,0.09523809523809523,0.09523809523809523
162,17,12,0,0.25308641975308643,0.0
44,24,8,0,0.0,0.0
94,31,15,1,0.0,0.0
73,21,16,0,0.1506849315068493,0.0
58,31,10,0,0.0,0.0
36,21,8,0,0.027777777777777776,0.0
50,25,8,0,0.0,0.0
259,21,13,0,0.18146718146718147,0.0
133,31,18,0,0.03759398496240601,0.0
74,33,12,0,0.0,0.0
31,18,7,0,0.0,0.0
132,25,13,1,0.06818181818181818,0.0
28,22,8,0,0.39285714285714285,0.5
129,35,19,1,0.031007751937984496,0.0
388,42,46,1,0.16752577319587628,0.0
57,22,11,0,0.19298245614035087,0.5
40,25,8,0,0.0,0.0
49,36,7,0,0.08163265306122448,0.1111111111111111
68,27,10,0,0.014705882352941176,0.0
103,44,15,1,0.05825242718446602,0.0
56,33,9,0,0.0,0.0
46,29,11,1,0.043478260869565216,0.0
57,29,7,1,0.0,0.0
32,22,6,1,0.0,0.0
71,34,11,1,0.16901408450704225,0.0
69,44,11,0,0.13043478260869565,0.0
73,33,13,0,0.0,0.0
52,37,7,0,0.0,0.0
54,54,6,1,0.2222222222222222,0.2222222222222222
70,27,11,0,0.05714285714285714,0.0
53,31,10,0,0.0,0.0
41,31,7,0,0.024390243902439025,0.0
302,35,18,1,0.423841059602649,0.22857142857142856
47,35,8,0,0.0,0.0
76,67,13,1,0.05263157894736842,0.05970149253731343
64,44,8,0,0.0,0.0
74,29,11,1,0.0,0.0
21,19,6,0,0.0,0.0
46,23,10,1,0.1956521739130435,0.0
47,36,9,0,0.02127659574468085,0.0
68,24,10,1,0.0,0.0
58,32,10,0,0.0,0.0
25,19,5,0,0.0,0.0
69,39,8,0,0.0,0.0
39,27,7,0,0.0,0.0
68,27,11,1,0.07352941176470588,0.0
61,48,7,0,0.0,0.0
70,33,11,0,0.0,0.0
43,29,7,0,0.06976744186046512,0.0
51,29,10,0,0.0,0.0
55,25,10,0,0.10909090909090909,0.0
74,28,12,0,0.013513513513513514,0.0
69,51,9,1,0.11594202898550725,0.0
85,26,16,0,0.16470588235294117,0.0
45,27,7,0,0.022222222222222223,0.037037037037037035
104,40,16,1,0.11538461538461539,0.075
48,29,10,1,0.16666666666666666,0.0
55,24,10,1,0.01818181818181818,0.0
235,27,16,1,0.04680851063829787,0.0
176,21,23,0,0.24431818181818182,0.0
259,21,13,0,0.15444015444015444,0.0
121,61,18,0,0.19834710743801653,0.08196721311475409
52,32,10,0,0.0,0.0
81,35,12,0,0.04938271604938271,0.0
82,25,17,0,0.012195121951219513,0.0
52,36,7,0,0.0,0.0
49,31,9,0,0.0,0.0
64,22,13,0,0.15625,0.0
52,25,10,1,0.0,0.0
78,23,13,1,0.01282051282051282,0.0
72,33,15,1,0.041666666666666664,0.0
82,31,13,0,0.06097560975609756,0.0
37,18,6,0,0.0,0.0
54,21,7,0,0.48148148148148145,0.0
73,30,13,0,0.0,0.0
126,58,18,0,0.09523809523809523,0.0
47,26,8,1,0.0851063829787234,0.0
104,31,18,0,0.0,0.0
58,29,12,0,0.034482758620689655,0.06896551724137931
52,26,8,0,0.0,0.0
63,24,11,0,0.0,0.0
75,22,13,0,0.02666666666666667,0.09090909090909091
55,43,7,0,0.0,0.0
59,51,6,1,0.0,0.0
69,19,14,0,0.0,0.0
20,20,7,0,0.0,0.0
25,25,6,1,0.16,0.16
66,29,10,0,0.0,0.0
40,15,8,0,0.025,0.06666666666666667
77,27,12,1,0.0,0.0
415,24,8,0,0.12530120481927712,0.041666666666666664
41,24,10,0,0.0,0.0
66,23,11,0,0.13636363636363635,0.0
143,32,23,0,0.08391608391608392,0.0
83,20,14,0,0.04819277108433735,0.0
58,48,10,0,0.08620689655172414,0.0625
50,18,10,0,0.08,0.0
41,29,9,1,0.0,0.0
64,47,13,0,0.015625,0.02127659574468085
39,40,5,0,0.0,0.0
55,22,8,0,0.0,0.0
45,22,10,0,0.044444444444444446,0.0
33,25,7,0,0.0,0.0
67,26,6,1,0.1044776119402985,0.0
58,27,10,0,0.10344827586206896,0.0
55,27,11,0,0.0,0.0
155,47,15,0,0.15483870967741936,0.1276595744680851
35,28,10,0,0.0,0.0
71,71,15,1,0.08450704225352113,0.08450704225352113
57,26,9,0,0.10526315789473684,0.11538461538461539
50,21,9,0,0.0,0.0
47,40,9,1,0.2127659574468085,0.25
95,27,13,1,0.07368421052631578,0.0
51,32,8,0,0.11764705882352941,0.0
46,38,12,0,0.043478260869565216,0.0
32,25,7,1,0.0,0.0
44,34,6,1,0.045454545454545456,0.029411764705882353
243,20,15,0,0.10699588477366255,0.15
120,51,18,1,0.175,0.0
25,21,7,0,0.0,0.0
61,27,8,0,0.03278688524590164,0.0
111,24,15,1,0.036036036036036036,0.0
35,27,8,1,0.0,0.0
43,29,7,0,0.0,0.0
63,27,12,0,0.12698412698412698,0.0
65,24,13,1,0.23076923076923078,0.0
101,39,16,1,0.009900990099009901,0.0
59,25,11,0,0.05084745762711865,0.0
69,44,11,0,0.0,0.0
41,35,8,0,0.0,0.0
28,28,6,1,0.03571428571428571,0.03571428571428571
38,22,7,0,0.0,0.0
51,27,9,0,0.0196078431372549,0.0
32,32,8,0,0.09375,0.09375
67,34,8,0,0.31343283582089554,0.0
51,26,10,1,0.0,0.0
64,23,14,0,0.0,0.0
119,92,23,0,0.2689075630252101,0.22826086956521738
66,21,13,0,0.0,0.0
395,24,21,1,0.1240506329113924,0.0
43,19,8,0,0.046511627906976744,0.10526315789473684
81,31,13,1,0.04938271604938271,0.0
28,28,6,0,0.03571428571428571,0.03571428571428571
54,27,9,0,0.018518518518518517,0.0
98,36,11,0,0.0,0.0
75,50,12,0,0.04,0.06
476,21,99,1,0.08403361344537816,0.47619047619047616
69,29,13,0,0.0,0.0
26,26,7,1,0.15384615384615385,0.15384615384615385
98,36,13,1,0.030612244897959183,0.0
80,42,15,0,0.0,0.0
43,32,7,0,0.023255813953488372,0.0
